weather_iteration,hydro_iteration,stage_id,balancing_type_project,horizon,average_power_fraction,min_power_fraction,max_power_fraction
0,1,1,day,269,0.6506170065759272,0,1
0,1,1,day,270,0.6098345388395249,0,1
0,1,1,day,271,0.5588451298999355,0,1
0,1,1,day,272,0.4741697951847394,0,1
0,1,1,day,273,0.5535604709929599,0,1
0,1,1,day,274,0.39630412094681744,0,1
0,1,1,day,275,0.6008204206467694,0,1
0,1,1,day,276,0.5494686350964161,0,1
0,1,1,day,277,0.6577286475621714,0,1
0,1,1,day,278,0.6421917503756635,0,1
0,1,1,day,279,0.6913088801596387,0,1
0,1,1,day,280,0.6821135736615013,0,1
0,1,1,day,281,0.7250250039861423,0,1
0,1,1,day,282,0.5050624012523733,0,1
0,1,1,day,283,0.6756511907695426,0,1
0,1,1,day,284,0.6916108606686087,0,1
0,1,1,day,285,0.6727370788579818,0,1
0,1,1,day,286,0.5286319799774841,0,1
0,1,1,day,287,0.5536963622219965,0,1
0,1,1,day,288,0.5988273492875673,0,1
0,1,1,day,289,0.798572356945793,0,1
0,1,1,day,290,0.8979994395241749,0,1
0,1,1,day,291,0.7714243091893873,0,1
0,1,1,day,292,0.7345826870950438,0,1
0,1,1,day,293,0.7072534510332561,0,1
0,1,1,day,294,0.68484649726768,0,1
0,1,1,day,295,0.4053635362159183,0,1
0,1,1,day,296,0.6876549160011013,0,1
0,1,1,day,297,0.6828685249339264,0,1
0,1,1,day,298,0.814441432692168,0,1
0,1,1,day,299,0.7537886474655376,0,1
0,1,1,day,300,0.6502697289906116,0,1
0,1,1,day,301,0.7213861388530535,0,1
0,1,1,day,302,0.6704420269898097,0,1
0,1,1,day,303,0.5676931588127573,0,1
0,1,1,day,304,0.6248882672116808,0,1
0,1,1,day,305,0.6103947368421052,0,1
0,1,1,day,306,0.6444005847953217,0,1
0,1,1,day,307,0.6120906432748537,0,1
0,1,1,day,308,0.5465058479532164,0,1
0,1,1,day,309,0.562938596491228,0,1
0,1,1,day,310,0.655014619883041,0,1
0,1,1,day,311,0.7039766081871345,0,1
0,1,1,day,312,0.7586695906432749,0,1
0,1,1,day,313,0.5458771929824562,0,1
0,1,1,day,314,0.5872076023391813,0,1
0,1,1,day,315,0.7070906432748538,0,1
0,1,1,day,316,0.7169005847953217,0,1
0,1,1,day,317,0.7964327485380117,0,1
0,1,1,day,318,0.6205994152046783,0,1
0,1,1,day,319,0.5150877192982456,0,1
0,1,1,day,320,0.516154970760234,0,1
0,1,1,day,321,0.5833479532163743,0,1
0,1,1,day,322,0.576827485380117,0,1
0,1,1,day,323,0.5666666666666667,0,1
0,1,1,day,324,0.570204678362573,0,1
0,1,1,day,325,0.4821783625730994,0,1
0,1,1,day,326,0.6063304093567252,0,1
0,1,1,day,327,0.5569590643274853,0,1
0,1,1,day,328,0.6639766081871344,0,1
0,1,1,day,329,0.47710526315789475,0,1
0,1,1,day,330,0.5834356725146199,0,1
0,1,1,day,331,0.5468421052631579,0,1
0,1,1,day,332,0.5502485380116959,0,1
0,1,1,day,333,0.6934356725146199,0,1
0,1,1,day,334,0.600014619883041,0,1
0,1,1,day,335,0.5300438596491228,0,1
0,1,1,day,336,0.5550730994152047,0,1
0,1,1,day,337,0.44795321637426905,0,1
0,1,1,day,338,0.44606725146198833,0,1
0,1,1,day,339,0.3855116959064327,0,1
0,1,1,day,340,0.4642982456140351,0,1
0,1,1,day,341,0.49387426900584797,0,1
0,1,1,day,342,0.36200292397660816,0,1
0,1,1,day,343,0.5251315789473684,0,1
0,1,1,day,344,0.46599415204678357,0,1
0,1,1,day,345,0.5985233918128655,0,1
0,1,1,day,346,0.5885526315789473,0,1
0,1,1,day,347,0.6150292397660818,0,1
0,1,1,day,348,0.41390350877192983,0,1
0,1,1,day,349,0.5057894736842106,0,1
0,1,1,day,350,0.5734795321637427,0,1
0,1,1,day,351,0.589780701754386,0,1
0,1,1,day,352,0.6104824561403509,0,1
0,1,1,day,353,0.6183333333333333,0,1
0,1,1,day,354,0.48662280701754385,0,1
0,1,1,day,355,0.26533625730994154,0,1
0,1,1,day,356,0.7309502923976609,0,1
0,1,1,day,357,0.5983625730994152,0,1
0,1,1,day,358,0.49523391812865497,0,1
0,1,1,day,359,0.6367397660818713,0,1
0,1,1,day,360,0.5538304093567251,0,1
0,1,1,day,361,0.607719298245614,0,1
0,1,1,day,362,0.6540935672514621,0,1
0,1,1,day,363,0.5358333333333334,0,1
0,1,1,day,364,0.5025292397660819,0,1
0,1,1,day,365,0.4000438596491228,0,1
0,1,1,day,366,0.6069298245614035,0,1
